topic,date,semantic_status,semantic_score,cosine_drift,jsd_drift,concept_status,test_acc,test_f1,accuracy_drop
Artificial Intelligence,2025-12-01,Stable,0.08569999784231186,0.03873783349990845,0.13273745775222778,Stable,0.5316455696202531,0.5314953838160589,0.4684
Climate Change,2025-12-01,Stable,0.09870000183582306,0.06403768062591553,0.1334225833415985,Stable,0.5822784810126582,0.5822784810126582,0.4177
Cryptocurrency,2025-12-01,Stable,0.08760000020265579,0.04723942279815674,0.12790530920028687,Moderate Drift,0.6582278481012658,0.6575690102180876,0.3418
Elections,2025-12-01,Stable,0.13429999351501465,0.1355864405632019,0.13293258845806122,Moderate Drift,0.7468354430379747,0.7451182415857129,0.2532
Electric Vehicles,2025-12-01,Stable,0.09009999781847,0.048625826835632324,0.13149967789649963,Stable,0.5443037974683544,0.54210449147158,0.4557
Space Exploration,2025-12-01,Stable,0.09629999846220016,0.05867445468902588,0.13390174508094788,Stable,0.5316455696202531,0.5293811646385622,0.4684
