topic,date,semantic_status,semantic_score,cosine_drift,jsd_drift,concept_status,test_acc,test_f1,accuracy_drop
Artificial Intelligence,2026-01-24,Stable,0.0869000032544136,0.04098021984100342,0.1329171359539032,Stable,0.5822784810126582,0.580936403843221,0.4177
Climate Change,2026-01-24,Stable,0.09640000015497208,0.059890568256378174,0.13288724422454834,Stable,0.5316455696202531,0.5314953838160589,0.4684
Cryptocurrency,2026-01-24,Stable,0.09399999678134918,0.057449400424957275,0.13049258291721344,Moderate Drift,0.6708860759493671,0.6707805907172996,0.3291
Elections,2026-01-24,Stable,0.10559999942779541,0.07780766487121582,0.1334524005651474,Moderate Drift,0.6582278481012658,0.6582278481012658,0.3418
Electric Vehicles,2026-01-24,Stable,0.08780000358819962,0.042195796966552734,0.1334555745124817,Moderate Drift,0.6329113924050633,0.6325582528114173,0.3671
Space Exploration,2026-01-24,Stable,0.10289999842643738,0.07203739881515503,0.13382025063037872,Stable,0.5949367088607594,0.5941567410344324,0.4051
