topic,date,semantic_status,semantic_score,cosine_drift,jsd_drift,concept_status,test_acc,test_f1,accuracy_drop
Artificial Intelligence,2025-12-20,Stable,0.08569999784231186,0.03890252113342285,0.1325298398733139,Stable,0.5443037974683544,0.5361131794489947,0.4557
Climate Change,2025-12-20,Stable,0.1046999990940094,0.07646012306213379,0.13301603496074677,Stable,0.5063291139240507,0.5061708099682783,0.4937
Cryptocurrency,2025-12-20,Stable,0.08380000293254852,0.03977781534194946,0.12784592807292938,Moderate Drift,0.7215189873417721,0.7215189873417721,0.2785
Elections,2025-12-20,Stable,0.10180000215768814,0.07013791799545288,0.13355369865894318,Stable,0.5949367088607594,0.5912733457626009,0.4051
Electric Vehicles,2025-12-20,Stable,0.08330000191926956,0.03598827123641968,0.13062769174575806,Stable,0.5063291139240507,0.4936978759007854,0.4937
Space Exploration,2025-12-20,Stable,0.09459999948740005,0.05593186616897583,0.13330742716789246,Stable,0.5569620253164557,0.5548200206040453,0.443
