topic,date,semantic_status,semantic_score,cosine_drift,jsd_drift,concept_status,test_acc,test_f1,accuracy_drop
Artificial Intelligence,2025-11-15,Stable,0.0869000032544136,0.04154449701309204,0.13229799270629883,Stable,0.5316455696202531,0.5314953838160589,0.4684
Climate Change,2025-11-15,Stable,0.08619999885559082,0.03973764181137085,0.1327589452266693,Moderate Drift,0.6075949367088608,0.6075949367088608,0.3924
Cryptocurrency,2025-11-15,Stable,0.07909999787807465,0.03162723779678345,0.1264898180961609,Moderate Drift,0.6075949367088608,0.6063341975496924,0.3869
Elections,2025-11-15,Stable,0.12300000339746475,0.11191433668136597,0.13413512706756592,Moderate Drift,0.7088607594936709,0.7062213232838029,0.2911
Electric Vehicles,2025-11-15,Stable,0.08609999716281891,0.04024386405944824,0.1318642497062683,Stable,0.4936708860759494,0.4936708860759494,0.5063
Space Exploration,2025-11-15,Stable,0.09669999778270721,0.05923956632614136,0.13424032926559448,Stable,0.5443037974683544,0.5428375934705048,0.4557
