topic,date,semantic_status,semantic_score,cosine_drift,jsd_drift,concept_status,test_acc,test_f1,accuracy_drop
Artificial Intelligence,2025-11-26,Stable,0.08569999784231186,0.03953373432159424,0.13183486461639404,Stable,0.5569620253164557,0.5548200206040453,0.443
Climate Change,2025-11-26,Stable,0.08839999884366989,0.04320496320724487,0.13367575407028198,Stable,0.5949367088607594,0.594546724947596,0.4051
Cryptocurrency,2025-11-26,Stable,0.08340000361204147,0.0393984317779541,0.12746787071228027,Moderate Drift,0.6835443037974683,0.6829342687204514,0.3165
Elections,2025-11-26,Stable,0.10729999840259552,0.08003747463226318,0.13465651869773865,Moderate Drift,0.6075949367088608,0.6075949367088608,0.3924
Electric Vehicles,2025-11-26,Stable,0.09200000017881393,0.05171316862106323,0.1322956085205078,Stable,0.569620253164557,0.5682355049443657,0.4304
Space Exploration,2025-11-26,Stable,0.09989999979734421,0.0672529935836792,0.13254998624324799,Moderate Drift,0.6329113924050633,0.6329113924050633,0.3671
