topic,date,semantic_status,semantic_score,cosine_drift,jsd_drift,concept_status,test_acc,test_f1,accuracy_drop
Artificial Intelligence,2025-11-16,Stable,0.08380000293254852,0.036885619163513184,0.13070209324359894,Stable,0.4936708860759494,0.4936708860759494,0.5063
Climate Change,2025-11-16,Stable,0.08709999918937683,0.041621506214141846,0.1326466202735901,Stable,0.5569620253164557,0.5568199576638394,0.443
Cryptocurrency,2025-11-16,Stable,0.07639999687671661,0.02513653039932251,0.1276373565196991,Stable,0.5443037974683544,0.5434263336637364,0.4557
Elections,2025-11-16,Stable,0.10840000212192535,0.08137243986129761,0.13534241914749146,Stable,0.5384615384615384,0.5381578947368422,0.4615
Electric Vehicles,2025-11-16,Stable,0.08579999953508377,0.04068648815155029,0.130918949842453,Stable,0.5443037974683544,0.544157740993184,0.4557
Space Exploration,2025-11-16,Stable,0.09350000321865082,0.056053221225738525,0.1309063732624054,Stable,0.5443037974683544,0.5344750558451228,0.4557
